novo_nome;nome_original;fonte;categoria;descricao;palavras_chave;ambiente;objetos;estilo;iluminacao;pessoas;usos;observacoes
banheiro-suite-bancada-marmore-espelho-vaso-parede-pedra.jpg;IMG_0109.CR3;raw-preview;Suítes & Quartos;Banheiro completo de suíte com bancada de mármore preto e cuba embutida, espelho grande, potes de amenities, vaso azul com flores secas, lixeira vermelha, vaso sanitário com ducha higiênica, parede de pedra travertino, tapete de banho branco, piso em porcelanato preto e paredes em tom mostarda.;banheiro, suite, bancada-marmore-preto, cuba, espelho, vaso-sanitario, ducha-higienica, parede-pedra, tapete-banho, lixeira-vermelha, vaso-flores-secas, piso-preto, parede-amarela, amenities, hospedagem, conforto, ambiente-completo;Banheiro de suíte (visão geral);bancada de mármore preto com cuba, espelho, vaso sanitário, ducha higiênica, lixeira vermelha, vaso azul com flores secas, tapete de banho, potes de amenities, porta-papel higiênico;rústico-chique, contemporâneo;artificial ambiente, tons quentes;nenhuma;post redes sociais, site, material comercial de suíte, tour virtual;boa nitidez, ambiente completo, sem pessoas
banheiro-suite-banheira-vaso-sanitario-parede-pedra-vista-lateral.jpg;IMG_0110.CR3;raw-preview;Suítes & Quartos;Outro ângulo do mesmo banheiro de suíte mostrando vaso sanitário com ducha higiênica e parede de pedra travertino ao fundo, banheira de imersão branca em primeiro plano, tapete de banho e janela com moldura vermelha à direita.;banheiro, suite, banheira-imersao, vaso-sanitario, ducha-higienica, parede-pedra, tapete-banho, janela-vermelha, piso-preto, amenities, hospedagem, conforto, ambiente-completo, vista-lateral;Banheiro de suíte (visão geral, outro ângulo);banheira de imersão branca, vaso sanitário, ducha higiênica, parede de pedra travertino, tapete de banho, janela com moldura vermelha, toalha branca pendurada;rústico-chique, contemporâneo;ambiente com contraste, banheira em sombra e luz externa entrando pela janela;nenhuma;post redes sociais, site, material comercial de suíte;boa nitidez, sem pessoas, sombra pronunciada no lado esquerdo da imagem
closet-suite-toalhas-roupoes-comedouro-pet-corredor.jpg;IMG_0111.CR3;raw-preview;Detalhe & Decoração;Nicho/closet de suíte com prateleira iluminada exibindo toalhas enroladas e roupões dobrados (cinza, laranja, estampado) sobre caixote de madeira, cabideiro acima. Ao fundo, corredor com espelho emoldurado, porta e comedouro de pet no chão sobre tapete listrado, com vista para área externa avermelhada.;closet, suite, toalhas, roupoes, caixote-madeira, cabideiro, comedouro-pet, corredor, espelho, porta, hospedagem, pet-friendly, detalhe, iluminacao-ambiente, tapete, amenities;Closet/corredor de suíte;toalhas enroladas, roupões dobrados, caixote de madeira, cabideiro, comedouro de pet, tapete listrado, espelho emoldurado, porta;rústico-aconchegante;artificial pontual (spot) contrastando com corredor mais escuro ao fundo;nenhuma;post sobre estrutura pet-friendly, detalhe de amenities, stories;boa nitidez, comedouro de pet visível ao fundo reforça posicionamento pet-friendly, sem pessoas ou animais na cena
detalhe-roupoes-toalhas-dobradas-prateleira-caixote-madeira.jpg;IMG_0112.CR3;raw-preview;Detalhe & Decoração;Detalhe aproximado de prateleira com roupões dobrados (cinza, laranja, estampado étnico) e toalhas enroladas (listradas marrom/branco, e uma verde-petróleo no chão em primeiro plano), caixote de madeira com toalha rosa ao fundo, iluminação pontual criando contraste com a parede.;detalhe, roupoes, toalhas-enroladas, caixote-madeira, prateleira, cores-neutras, laranja, cinza, verde-petroleo, amenities, suite, spa, textura, iluminacao-pontual, hospedagem;Prateleira de closet de suíte;roupões dobrados, toalhas enroladas, caixote de madeira, prateleira;minimalista, aconchegante;artificial pontual (spot), fundo escuro;nenhuma;post de detalhe/amenities, stories, destaque de enxoval;boa nitidez, enquadramento de detalhe, sem pessoas
suite-cama-casal-cabeceira-madeira-frontal-diurna.jpg;IMG_0113.CR3;raw-preview;Suítes & Quartos;"Foto frontal e simetrica de cama de casal com cabeceira de madeira rustica vazada (estilo estante). Roupa de cama rosa claro com estampa floral fina em contorno cinza, travesseiros brancos atras e dois travesseiros estampados na frente. Duas mesas de cabeceira de madeira: a esquerda luminaria verde estilo banker's lamp, vela e um cartao/QR code sobre a mesa; a direita pilha de livros e controle remoto. Paredes cinza-chumbo, piso com carpete listrado visivel no canto.";suite, quarto, cama-casal, cabeceira-madeira, roupa-de-cama-rosa, estampa-floral, travesseiros, mesa-de-cabeceira, luminaria-verde, vela, livros, controle-remoto, parede-cinza, decoracao-rustica, hospedagem, pousada, vista-frontal, simetria, aconchegante, iluminacao-ambiente;Quarto/suite (vista frontal da cama);cama de casal, cabeceira de madeira, travesseiros, mesa de cabeceira, luminaria de mesa verde, vela, livros, controle remoto, cartao/qr code;rustico-aconchegante, tons neutros com toque de rosa;luz ambiente interna, uniforme e neutra, aparenta ser diurna/artificial combinada;nenhuma;divulgacao de suite no site, post de redes sociais, material comercial e anuncios;foto nitida e bem enquadrada, boa opcao para uso comercial direto sem edicao
suite-cama-casal-cabeceira-madeira-frontal-variacao.jpg;IMG_0114.CR3;raw-preview;Suítes & Quartos;Variacao de enquadramento da mesma cena da foto anterior: cama de casal com cabeceira de madeira vazada, roupa de cama rosa claro estampada, travesseiros brancos e estampados. Mesas de cabeceira nas laterais com luminaria verde, vela e cartao a esquerda, livros e controle remoto a direita. Camera ligeiramente mais proxima/baixa que a imagem anterior.;suite, quarto, cama-casal, cabeceira-madeira, roupa-de-cama-rosa, estampa-floral, travesseiros, mesa-de-cabeceira, luminaria-verde, vela, livros, controle-remoto, parede-cinza, decoracao-rustica, hospedagem, pousada, sequencia-de-disparo, vista-frontal, aconchegante;Quarto/suite (vista frontal da cama);cama de casal, cabeceira de madeira, travesseiros, mesa de cabeceira, luminaria de mesa verde, vela, livros, controle remoto;rustico-aconchegante, tons neutros com toque de rosa;luz ambiente interna, uniforme e neutra;nenhuma;divulgacao de suite no site, post de redes sociais, banco de imagens de reserva;frame muito semelhante ao anterior (mesma sequencia de disparos), possivel quase-duplicata, escolher a de melhor enquadramento entre as duas
suite-quarto-teto-luminaria-quadro-floral-cabeceira.jpg;IMG_0115.CR3;raw-preview;Detalhe & Decoração;Plano mais aberto mostrando o teto escuro com luminaria de teto moderna de formato escultural em curvas brancas acesa, e abaixo dela um quadro emoldurado com pintura floral colorida (tons azuis, laranjas e verdes) na parede acima da cabeceira. Cama de casal com roupa de cama rosa floral e travesseiros visivel na parte inferior do quadro. Mesa de cabeceira com luminaria verde a esquerda.;suite, quarto, luminaria-de-teto, quadro-floral, arte-de-parede, teto-escuro, moldura-preta, cabeceira-madeira, cama-casal, roupa-de-cama-rosa, decoracao-parede, ambiente-noturno, iluminacao-decorativa, design-de-interiores, pousada, hospedagem;Quarto/suite (teto e parede acima da cabeceira);luminaria de teto, quadro floral emoldurado, cabeceira de madeira, cama, travesseiros, mesa de cabeceira, luminaria verde;moderno-aconchegante com detalhe artistico, contraste entre teto escuro e luz decorativa;ambiente escuro com destaque para luz de teto acesa, dramatica/noturna;nenhuma;destaque de decoracao e detalhes de design, post de redes sociais sobre ambientacao, material de divulgacao da suite;boa foto para destacar detalhe decorativo (quadro e luminaria de teto), iluminacao mais escura que as demais do lote
suite-quarto-teto-luminaria-quadro-floral-cabeceira-variacao.jpg;IMG_0116.CR3;raw-preview;Detalhe & Decoração;Variacao de enquadramento da cena anterior: mesmo teto escuro com luminaria escultural acesa, mesmo quadro floral emoldurado acima da cabeceira de madeira, cama com roupa de cama rosa floral. Camera ligeiramente deslocada em relacao ao frame anterior.;suite, quarto, luminaria-de-teto, quadro-floral, arte-de-parede, teto-escuro, moldura-preta, cabeceira-madeira, cama-casal, roupa-de-cama-rosa, decoracao-parede, ambiente-noturno, sequencia-de-disparo, pousada, hospedagem;Quarto/suite (teto e parede acima da cabeceira);luminaria de teto, quadro floral emoldurado, cabeceira de madeira, cama, travesseiros, mesa de cabeceira;moderno-aconchegante com detalhe artistico;ambiente escuro com destaque para luz de teto acesa;nenhuma;destaque de decoracao e detalhes de design, banco de imagens de reserva;frame muito semelhante ao anterior (mesma sequencia de disparos), possivel quase-duplicata
suite-quarto-visao-ampla-janela-cortina-floral-tapete.jpg;IMG_0117.CR3;raw-preview;Suítes & Quartos;Vista ampla e angulada do quarto mostrando a cama de casal por inteiro, incluindo pe-de-cama de estrutura solida em madeira escura, ate a cabeceira ao fundo. A esquerda, janela com cortina estampada floral em tons bege e azul parcialmente aberta deixando entrar luz natural, e mesa de cabeceira com luminaria verde. A direita, outra mesa de cabeceira com livros e controle remoto. Piso com tapete listrado bege sobre piso ceramico claro.;suite, quarto-completo, cama-casal, janela, cortina-floral, luz-natural, tapete-listrado, pe-de-cama, estrutura-de-madeira, mesa-de-cabeceira, luminaria-verde, piso-ceramico, ambiente-completo, hospedagem, pousada, vista-ampla, conforto;Quarto/suite (vista ampla e angulada);cama de casal, estrutura de madeira do pe-de-cama, cabeceira, janela, cortina estampada, tapete, mesas de cabeceira, luminaria, livros, controle remoto;rustico-aconchegante com entrada de luz natural;mista: luz natural pela janela combinada com luz artificial ambiente, ligeiramente mais escura no canto direito;nenhuma;mostrar o quarto completo no site/booking, post de redes sociais, material comercial;bom angulo para apresentar a suite por inteiro, inclui janela e tapete que nao aparecem nos outros frames
suite-cantinho-poltrona-vermelha-pufe-colorido-aquecedor.jpg;IMG_0118.CR3;raw-preview;Detalhe & Decoração;Canto de estar dentro da suite: mesa lateral de madeira rustica com pilha de livros e um controle remoto sobre o tampo, ao lado um aquecedor eletrico a oleo (radiador portatil) preto e prateado. Em seguida, poltrona estofada vermelha estilo tub chair e, na frente dela, um pufe redondo com estampa colorida geometrica (tons de azul, rosa, amarelo e verde) sobre pernas de madeira. Ao fundo, cortina estampada floral parcialmente visivel junto a janela. Piso com tapete listrado bege.;poltrona-vermelha, pufe-colorido, estampa-geometrica, aquecedor, radiador-eletrico, mesa-lateral, livros, controle-remoto, tapete-listrado, cortina-floral, canto-de-estar, decoracao-colorida, mobiliario-retro, conforto, quarto-aquecido, suite, detalhe-decoracao;Quarto/suite (canto de estar);mesa lateral de madeira, livros, controle remoto, aquecedor eletrico a oleo, poltrona vermelha, pufe estampado, cortina floral, tapete;eclético-colorido dentro de ambiente rustico neutro, ponto de cor forte no quarto;luz ambiente interna, neutra, sem sombras fortes;nenhuma;destacar comodidades de inverno/aquecimento na serra, detalhe de decoracao e conforto, post sobre ambientacao da suite;boa foto de detalhe para comunicar aquecimento no inverno serrano e toque de design colorido da suite
suite-aparador-tv-frigobar-vinho-tacas-boas-vindas.jpg;IMG_0119.CR3;raw-preview;Detalhe & Decoração;Aparador de metal e madeira de dois niveis. No nivel superior, uma TV de tela plana, uma vela, uma pilha de livros e um cartao/folheto. No nivel inferior, um frigobar branco embutido, uma garrafa de vinho tinto com duas tacas de vidro ao lado, um pacote de salgadinho e um cartao com QR code e um folheto informativo. Ao fundo, um cabideiro de metal preto e cortina estampada floral junto a janela. Piso de porcelanato claro.;tv, frigobar, minibar, vinho, tacas-de-vinho, aparador-metal-madeira, cabideiro, comodidades, salgadinho, qr-code, boas-vindas, piso-porcelanato, detalhe-suite, entretenimento, conforto, pousada, hospedagem;Quarto/suite (canto do aparador com TV e frigobar);TV de tela plana, aparador de metal e madeira, vela, livros, frigobar, garrafa de vinho, tacas de vidro, pacote de salgadinho, cartao com qr code, cabideiro;industrial-rustico, mistura de metal e madeira;luz ambiente interna, neutra;nenhuma;destacar comodidades da suite (TV, frigobar, boas-vindas com vinho), post sobre experiencia do hospede, material comercial de conforto/amenities;foto nitida, boa para comunicar comodidades e o mimo de boas-vindas (vinho) oferecido na suite
suite-cama-casal-vitral-colorido-cortina-floral-cabeceira-madeira.jpg;IMG_0120.CR3;raw-preview;Suítes & Quartos;"Cama de casal com roupa de cama floral em tons de rosa e branco, cabeceira de madeira rústica, ao lado de janela com cortina floral bege e vitral decorativo em vermelho, azul e rosa. Quadro floral emoldurado na parede cinza acima da cabeceira; abajur verde de mesa lateral visível ao fundo à direita.";quarto, suite, cama-casal, roupa-de-cama-floral, cabeceira-madeira, cortina-floral, vitral-colorido, janela, quadro-parede, abajur-verde, mesa-lateral, livros, controle-remoto, parede-cinza, travesseiros, decoracao-rustica, interior, hospedagem, pousada-serra, close-up, sem-pessoas;quarto de suíte, vista aproximada da cama;cama, cabeceira de madeira, travesseiros, cortina floral, vitral colorido, quadro emoldurado, abajur, mesa lateral, livros, controle remoto;rústico-aconchegante, interior country;luz natural pela janela, ambiente levemente sombreado;nenhuma;redes sociais, site (página de suíte), material comercial de hospedagem;boa nitidez, enquadramento aproximado da cama, sem distrações
varanda-suite-mesa-cadeiras-dobraveis-jardim-tela-protecao.jpg;IMG_0121.CR3;raw-preview;Suítes & Quartos;Varanda privativa de suíte com mesa e duas cadeiras dobráveis de madeira escura, piso frio bege, vista para jardim verde com tela de proteção (grade) e vegetação densa ao fundo, incluindo folhas de bananeira. Porta de vidro com cortina floral parcialmente visível à esquerda.;varanda, suite, mesa-dobravel, cadeiras-dobraveis, madeira-escura, jardim, tela-protecao, grade, vegetacao, bananeira, piso-frio, area-externa, pousada-serra, natureza, sem-pessoas, dia, verde;varanda privativa da suíte, vista aproximada;mesa dobrável, cadeiras dobráveis, tela de proteção, piso, porta de vidro, cortina;simples, funcional, integrado à natureza;luz natural diurna, dia claro;nenhuma;redes sociais, site, material comercial mostrando área externa da suíte;boa nitidez, enquadramento capturado de dentro do quarto olhando para fora
